+---------+--------------+------------------+-------------------+-----------------------+
Epoch [5/10], Batch [1/64], Progress: 1.56%
Epoch [5/10], Batch [2/64], Progress: 3.12%
Epoch [5/10], Batch [3/64], Progress: 4.69%
Epoch [5/10], Batch [4/64], Progress: 6.25%
Epoch [5/10], Batch [5/64], Progress: 7.81%
Epoch [5/10], Batch [6/64], Progress: 9.38%
Epoch [5/10], Batch [7/64], Progress: 10.94%
Epoch [5/10], Batch [8/64], Progress: 12.50%
Epoch [5/10], Batch [9/64], Progress: 14.06%
Epoch [5/10], Batch [10/64], Progress: 15.62%
Epoch [5/10], Batch [11/64], Progress: 17.19%
Epoch [5/10], Batch [12/64], Progress: 18.75%
Epoch [5/10], Batch [13/64], Progress: 20.31%
Epoch [5/10], Batch [14/64], Progress: 21.88%
Epoch [5/10], Batch [15/64], Progress: 23.44%
Epoch [5/10], Batch [16/64], Progress: 25.00%
Epoch [5/10], Batch [17/64], Progress: 26.56%
Epoch [5/10], Batch [18/64], Progress: 28.12%
Epoch [5/10], Batch [19/64], Progress: 29.69%
Epoch [5/10], Batch [20/64], Progress: 31.25%
Epoch [5/10], Batch [21/64], Progress: 32.81%
Epoch [5/10], Batch [22/64], Progress: 34.38%
Epoch [5/10], Batch [23/64], Progress: 35.94%
Epoch [5/10], Batch [24/64], Progress: 37.50%
Epoch [5/10], Batch [25/64], Progress: 39.06%
Epoch [5/10], Batch [26/64], Progress: 40.62%
Epoch [5/10], Batch [27/64], Progress: 42.19%
Epoch [5/10], Batch [28/64], Progress: 43.75%
Epoch [5/10], Batch [29/64], Progress: 45.31%
Epoch [5/10], Batch [30/64], Progress: 46.88%
Epoch [5/10], Batch [31/64], Progress: 48.44%
Epoch [5/10], Batch [32/64], Progress: 50.00%
Epoch [5/10], Batch [33/64], Progress: 51.56%
Epoch [5/10], Batch [34/64], Progress: 53.12%
Epoch [5/10], Batch [35/64], Progress: 54.69%
Epoch [5/10], Batch [36/64], Progress: 56.25%
Epoch [5/10], Batch [37/64], Progress: 57.81%
Epoch [5/10], Batch [38/64], Progress: 59.38%
Epoch [5/10], Batch [39/64], Progress: 60.94%
Epoch [5/10], Batch [40/64], Progress: 62.50%
